YEAR,MONTH,DAY,DATE,HOUR,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2,,,
2018,12,8,8/12/2018,15,CENTRAL,55,6,57,88,22,7,5,,,
2018,12,8,8/12/2018,16,CENTRAL,55,5,62,111,22,5,5,,,
2018,12,8,8/12/2018,17,CENTRAL,55,9,65,142,27,9,5,,,
2018,12,8,8/12/2018,18,CENTRAL,54,3,52,86,27,2,4,,,
2018,12,8,8/12/2018,19,CENTRAL,59,2,58,98,29,1,4,,,
2018,12,8,8/12/2018,20,CENTRAL,66,9,65,123,19,7,5,,,
2018,12,8,8/12/2018,21,CENTRAL,61,11,64,110,18,10,7,,,
2018,12,8,8/12/2018,22,CENTRAL,65,9,61,109,26,8,5,,,
2018,12,8,8/12/2018,23,CENTRAL,56,2,56,90,28,1,5,,,
2018,12,8,8/12/2018,24,CENTRAL,56,5,55,86,26,4,5,,,
2018,8,13,13/8/2018,1,CENTRAL,55,2,52,84,28,3,5,,,
2018,8,13,13/8/2018,2,CENTRAL,62,4,56,105,17,3,5,,,
2018,8,13,13/8/2018,3,CENTRAL,80,5,50,79,11,5,4,,,
2018,8,13,13/8/2018,4,CENTRAL,94,4,47,85,9,5,5,,,
2018,8,13,13/8/2018,5,CENTRAL,104,4,47,107,7,5,5,,,
2018,8,13,13/8/2018,6,CENTRAL,95,4,53,109,7,6,5,,,
2018,8,13,13/8/2018,7,CENTRAL,119,4,63,125,8,7,5,,,
2018,8,13,13/8/2018,8,CENTRAL,59,6,68,132,13,8,6,,,
2018,8,13,13/8/2018,9,CENTRAL,64,6,77,186,13,7,6,,,
2018,8,13,13/8/2018,10,CENTRAL,69,2,79,185,19,4,6,,,
2018,8,13,13/8/2018,11,CENTRAL,66,4,87,197,19,7,6,,,
2018,8,13,13/8/2018,12,CENTRAL,60,6,76,156,26,8,5,,,
2018,8,13,13/8/2018,13,CENTRAL,62,8,94,214,24,11,6,,,
2018,8,13,13/8/2018,14,CENTRAL,63,N.A.,87,210,25,N.A.,7,,,
2018,8,13,13/8/2018,15,CENTRAL,64,N.A.,80,170,29,N.A.,6,,,
2018,8,13,13/8/2018,16,CENTRAL,65,N.A.,77,146,36,N.A.,7,,,
2018,8,13,13/8/2018,17,CENTRAL,58,9,66,116,40,15,6,,,
2018,8,13,13/8/2018,18,CENTRAL,60,11,78,173,22,16,6,,,
2018,8,13,13/8/2018,19,CENTRAL,64,7,73,142,21,12,6,,,
2018,8,13,13/8/2018,20,CENTRAL,71,7,78,143,17,13,7,,,
2018,8,13,13/8/2018,21,CENTRAL,67,6,64,105,25,11,6,,,
2018,8,13,13/8/2018,22,CENTRAL,73,6,55,93,29,10,6,,,
2018,8,13,13/8/2018,23,CENTRAL,55,11,42,62,39,14,5,,,
2018,8,13,13/8/2018,24,CENTRAL,55,7,44,67,33,11,5,,,
2018,8,14,14/8/2018,1,CENTRAL,54,4,38,54,34,6,4,,,
2018,8,14,14/8/2018,2,CENTRAL,57,3,40,63,28,4,4,,,
2018,8,14,14/8/2018,3,CENTRAL,53,3,43,81,36,5,4,,,
2018,8,14,14/8/2018,4,CENTRAL,55,1,39,49,37,3,3,,,
2018,8,14,14/8/2018,5,CENTRAL,51,4,26,29,51,5,4,,,
2018,8,14,14/8/2018,6,CENTRAL,52,7,24,26,53,8,4,,,
2018,8,14,14/8/2018,7,CENTRAL,57,7,49,67,33,9,4,,,
2018,8,14,14/8/2018,8,CENTRAL,57,6,67,119,23,8,5,,,
2018,8,14,14/8/2018,9,CENTRAL,64,4,86,174,20,5,5,,,
2018,8,14,14/8/2018,10,CENTRAL,74,6,97,194,18,10,5,,,
2018,8,14,14/8/2018,11,CENTRAL,73,9,84,149,37,13,5,,,
2018,8,14,14/8/2018,12,CENTRAL,66,7,87,145,41,11,5,,,
2018,8,14,14/8/2018,13,CENTRAL,65,10,71,111,51,14,5,,,
2018,8,14,14/8/2018,14,CENTRAL,73,6,70,108,48,11,4,,,
2018,8,14,14/8/2018,15,CENTRAL,68,9,90,159,33,13,5,,,
2018,8,14,14/8/2018,16,CENTRAL,66,7,97,176,31,15,5,,,
2018,8,14,14/8/2018,17,CENTRAL,68,9,87,160,34,17,5,,,
2018,8,14,14/8/2018,18,CENTRAL,78,9,109,245,20,17,6,,,
2018,8,14,14/8/2018,19,CENTRAL,84,8,107,229,13,9,6,,,
2018,8,14,14/8/2018,20,CENTRAL,79,5,76,132,35,8,5,,,
2018,8,14,14/8/2018,21,CENTRAL,74,9,61,89,46,12,4,,,
2018,8,14,14/8/2018,22,CENTRAL,73,4,65,88,46,7,4,,,
2018,8,14,14/8/2018,23,CENTRAL,84,9,80,129,27,15,4,,,
2018,8,14,14/8/2018,24,CENTRAL,82,11,82,133,24,15,5,,,
2018,8,15,15/8/2018,1,CENTRAL,76,12,68,97,28,15,4,,,
2018,8,15,15/8/2018,2,CENTRAL,69,6,66,100,26,11,5,,,
2018,8,15,15/8/2018,3,CENTRAL,67,7,54,72,42,12,4,,,
2018,8,15,15/8/2018,4,CENTRAL,64,8,55,71,42,13,4,,,
2018,8,15,15/8/2018,5,CENTRAL,61,8,57,71,37,14,5,,,
2018,8,15,15/8/2018,6,CENTRAL,65,9,60,77,33,14,5,,,
2018,8,15,15/8/2018,7,CENTRAL,68,13,75,115,24,18,5,,,
2018,8,15,15/8/2018,8,CENTRAL,66,13,70,109,51,19,6,,,
2018,8,15,15/8/2018,9,CENTRAL,88,10,119,281,10,13,7,,,
2018,8,15,15/8/2018,10,CENTRAL,97,12,121,297,6,17,9,,,
2018,8,15,15/8/2018,11,CENTRAL,100,21,113,276,12,27,8,,,
2018,8,15,15/8/2018,12,CENTRAL,67,16,78,135,28,22,5,,,
2018,8,15,15/8/2018,13,CENTRAL,95,19,103,215,14,23,5,,,
2018,8,15,15/8/2018,14,CENTRAL,68,18,78,138,33,21,5,,,
2018,8,15,15/8/2018,15,CENTRAL,66,11,74,154,43,14,5,,,
2018,8,15,15/8/2018,16,CENTRAL,64,14,77,160,30,20,5,,,
2018,8,15,15/8/2018,17,CENTRAL,75,14,108,253,12,21,6,,,
2018,8,15,15/8/2018,18,CENTRAL,83,19,98,249,8,26,7,,,
2018,8,15,15/8/2018,19,CENTRAL,90,11,101,250,8,17,7,,,
2018,8,15,15/8/2018,20,CENTRAL,93,15,100,239,8,19,7,,,
2018,8,15,15/8/2018,21,CENTRAL,86,16,72,145,15,19,5,,,
2018,8,15,15/8/2018,22,CENTRAL,79,12,73,151,11,15,5,,,
2018,8,15,15/8/2018,23,CENTRAL,75,6,65,127,15,10,5,,,
2018,8,15,15/8/2018,24,CENTRAL,67,8,64,144,13,12,5,,,
2018,8,16,16/8/2018,1,CENTRAL,58,8,49,97,23,13,4,,,
2018,8,16,16/8/2018,2,CENTRAL,52,3,40,73,29,10,4,,,
2018,8,16,16/8/2018,3,CENTRAL,58,2,41,69,24,6,5,,,
2018,8,16,16/8/2018,4,CENTRAL,47,4,36,46,31,9,4,,,
2018,8,16,16/8/2018,5,CENTRAL,50,5,38,59,29,9,5,,,
2018,8,16,16/8/2018,6,CENTRAL,49,5,34,48,30,11,5,,,
2018,8,16,16/8/2018,7,CENTRAL,57,4,60,112,19,9,5,,,
2018,8,16,16/8/2018,8,CENTRAL,70,5,89,195,9,8,6,,,
2018,8,16,16/8/2018,9,CENTRAL,75,6,90,233,7,10,7,,,
2018,8,16,16/8/2018,10,CENTRAL,81,4,95,259,9,8,8,,,
2018,8,16,16/8/2018,11,CENTRAL,66,2,89,227,23,7,7,,,
2018,8,16,16/8/2018,12,CENTRAL,73,8,107,319,14,14,8,,,
2018,8,16,16/8/2018,13,CENTRAL,77,16,102,231,15,24,7,,,
2018,8,16,16/8/2018,14,CENTRAL,74,16,78,151,34,25,6,,,
2018,8,16,16/8/2018,15,CENTRAL,80,14,104,250,11,23,6,,,
2018,8,16,16/8/2018,16,CENTRAL,66,12,82,227,15,22,8,,,
2018,8,16,16/8/2018,17,CENTRAL,68,7,68,186,11,13,6,,,
2018,8,16,16/8/2018,18,CENTRAL,82,6,85,272,3,11,7,,,
2018,8,16,16/8/2018,19,CENTRAL,97,8,87,338,1,16,9,,,
2018,8,16,16/8/2018,20,CENTRAL,89,13,78,258,2,20,8,,,
2018,8,16,16/8/2018,21,CENTRAL,82,15,68,173,4,21,7,,,
2018,8,16,16/8/2018,22,CENTRAL,78,11,56,122,8,16,6,,,
2018,8,16,16/8/2018,23,CENTRAL,62,6,51,116,8,10,6,,,
2018,8,16,16/8/2018,24,CENTRAL,62,8,50,102,6,13,5,,,
2018,8,17,17/8/2018,1,CENTRAL,57,13,51,109,10,17,5,,,
2018,8,17,17/8/2018,2,CENTRAL,59,3,43,96,13,6,6,,,
2018,8,17,17/8/2018,3,CENTRAL,59,5,45,94,6,9,6,,,
2018,8,17,17/8/2018,4,CENTRAL,58,7,46,88,9,11,6,,,
2018,8,17,17/8/2018,5,CENTRAL,52,5,61,97,4,9,7,,,
2018,8,17,17/8/2018,6,CENTRAL,63,6,64,119,2,9,6,,,
2018,8,17,17/8/2018,7,CENTRAL,75,7,70,230,1,10,9,,,
2018,8,17,17/8/2018,8,CENTRAL,93,9,82,377,1,14,16,,,
2018,8,17,17/8/2018,9,CENTRAL,102,14,110,560,1,21,16,,,
2018,8,17,17/8/2018,10,CENTRAL,104,19,106,480,1,29,12,,,
2018,8,17,17/8/2018,11,CENTRAL,115,12,93,398,2,18,9,,,
2018,8,17,17/8/2018,12,CENTRAL,113,14,90,383,1,18,9,,,
2018,8,17,17/8/2018,13,CENTRAL,92,16,91,302,3,20,7,,,
2018,8,17,17/8/2018,14,CENTRAL,97,15,89,280,3,18,7,,,
2018,8,17,17/8/2018,15,CENTRAL,95,21,104,457,2,26,12,,,
2018,8,17,17/8/2018,16,CENTRAL,89,25,99,476,1,33,14,,,
2018,8,17,17/8/2018,17,CENTRAL,98,12,93,399,2,21,12,,,
2018,8,17,17/8/2018,18,CENTRAL,91,14,103,481,1,25,22,,,
2018,8,17,17/8/2018,19,CENTRAL,97,22,100,473,1,36,18,,,
2018,8,17,17/8/2018,20,CENTRAL,108,19,93,453,1,33,17,,,
2018,8,17,17/8/2018,21,CENTRAL,112,17,91,405,1,33,14,,,
2018,8,17,17/8/2018,22,CENTRAL,94,20,73,245,2,36,9,,,
2018,8,17,17/8/2018,23,CENTRAL,75,17,60,166,6,27,8,,,
2018,8,17,17/8/2018,24,CENTRAL,76,11,75,268,3,18,9,,,
2018,8,18,18/8/2018,1,CENTRAL,78,10,71,212,2,18,7,,,
2018,8,18,18/8/2018,2,CENTRAL,78,8,65,187,2,17,7,,,
2018,8,18,18/8/2018,3,CENTRAL,66,6,69,165,3,14,7,,,
2018,8,18,18/8/2018,4,CENTRAL,63,6,53,97,9,12,6,,,
2018,8,18,18/8/2018,5,CENTRAL,58,5,49,98,10,9,5,,,
2018,8,18,18/8/2018,6,CENTRAL,73,5,53,117,2,9,6,,,
2018,8,18,18/8/2018,7,CENTRAL,67,12,58,167,2,19,6,,,
2018,8,18,18/8/2018,8,CENTRAL,69,11,69,249,4,18,8,,,
2018,8,18,18/8/2018,9,CENTRAL,65,18,74,254,7,28,8,,,
2018,8,18,18/8/2018,10,CENTRAL,70,13,74,237,5,22,8,,,
2018,8,18,18/8/2018,11,CENTRAL,65,15,58,145,14,24,6,,,
2018,8,18,18/8/2018,12,CENTRAL,77,11,70,211,9,20,6,,,
2018,8,18,18/8/2018,13,CENTRAL,77,18,74,253,11,27,9,,,
2018,8,18,18/8/2018,14,CENTRAL,63,15,60,172,17,24,8,,,
2018,8,18,18/8/2018,15,CENTRAL,70,18,72,173,13,28,9,,,
2018,8,18,18/8/2018,16,CENTRAL,64,18,66,150,19,29,7,,,
2018,8,18,18/8/2018,17,CENTRAL,64,15,61,144,15,23,6,,,
2018,8,18,18/8/2018,18,CENTRAL,84,7,79,235,5,14,7,,,
2018,8,18,18/8/2018,19,CENTRAL,105,9,83,298,3,19,12,,,
2018,8,18,18/8/2018,20,CENTRAL,92,18,72,201,5,24,12,,,
2018,8,18,18/8/2018,21,CENTRAL,92,11,79,332,1,20,13,,,
2018,8,18,18/8/2018,22,CENTRAL,107,6,60,156,5,18,7,,,
2018,8,18,18/8/2018,23,CENTRAL,70,8,55,110,10,18,9,,,
2018,8,18,18/8/2018,24,CENTRAL,51,10,47,90,12,19,7,,,
2018,8,19,19/8/2018,1,CENTRAL,52,11,40,71,14,19,7,,,
2018,8,19,19/8/2018,2,CENTRAL,50,9,37,58,21,16,7,,,
2018,8,19,19/8/2018,3,CENTRAL,58,5,44,78,18,10,8,,,
2018,8,19,19/8/2018,4,CENTRAL,59,1,42,63,24,5,7,,,
2018,8,19,19/8/2018,5,CENTRAL,56,2,45,69,25,5,5,,,
2018,8,19,19/8/2018,6,CENTRAL,60,6,55,97,20,7,5,,,
2018,8,19,19/8/2018,7,CENTRAL,67,5,71,190,5,6,6,,,
2018,8,19,19/8/2018,8,CENTRAL,62,3,74,137,6,3,6,,,
2018,8,19,19/8/2018,9,CENTRAL,70,1,68,129,4,2,5,,,
2018,8,19,19/8/2018,10,CENTRAL,72,0,60,121,16,0,6,,,
2018,8,19,19/8/2018,11,CENTRAL,79,2,68,152,14,5,6,,,
2018,8,19,19/8/2018,12,CENTRAL,82,11,66,120,27,16,6,,,
2018,8,19,19/8/2018,13,CENTRAL,87,11,66,106,35,15,5,,,
2018,8,19,19/8/2018,14,CENTRAL,63,10,48,73,56,14,5,,,
2018,8,19,19/8/2018,15,CENTRAL,75,9,74,135,33,13,6,,,
2018,8,19,19/8/2018,16,CENTRAL,76,8,81,154,26,11,6,,,
2018,8,19,19/8/2018,17,CENTRAL,81,7,73,138,21,10,7,,,
2018,8,19,19/8/2018,18,CENTRAL,69,6,76,124,18,9,8,,,
2018,8,19,19/8/2018,19,CENTRAL,83,9,91,143,10,12,7,,,
2018,8,19,19/8/2018,20,CENTRAL,79,6,97,160,3,12,6,,,
2018,8,19,19/8/2018,21,CENTRAL,85,12,88,144,8,19,6,,,
2018,8,19,19/8/2018,22,CENTRAL,80,11,78,109,9,15,8,,,
2018,8,19,19/8/2018,23,CENTRAL,60,7,65,85,13,9,6,,,
2018,8,19,19/8/2018,24,CENTRAL,57,4,63,76,12,7,6,,,
2018,8,20,20/8/2018,1,CENTRAL,57,6,57,84,21,9,6,,,
2018,8,20,20/8/2018,2,CENTRAL,56,7,46,80,29,10,6,,,
2018,8,20,20/8/2018,3,CENTRAL,46,2,30,48,33,5,4,,,
2018,8,20,20/8/2018,4,CENTRAL,45,2,21,30,37,6,5,,,
2018,8,20,20/8/2018,5,CENTRAL,49,2,34,61,26,4,5,,,
2018,8,20,20/8/2018,6,CENTRAL,55,2,49,73,23,4,4,,,
2018,8,20,20/8/2018,7,CENTRAL,76,2,62,92,26,1,4,,,
2018,8,20,20/8/2018,8,CENTRAL,89,0,93,198,7,0,6,,,
2018,8,20,20/8/2018,9,CENTRAL,102,8,114,378,2,10,9,,,
2018,8,20,20/8/2018,10,CENTRAL,138,22,131,587,2,32,13,,,
2018,8,20,20/8/2018,11,CENTRAL,150,38,131,556,3,54,15,,,
2018,8,20,20/8/2018,12,CENTRAL,150,48,145,491,3,63,14,,,
2018,8,20,20/8/2018,13,CENTRAL,153,56,144,406,3,70,13,,,
2018,8,20,20/8/2018,14,CENTRAL,141,64,162,390,5,78,12,,,
2018,8,20,20/8/2018,15,CENTRAL,115,60,193,421,7,78,13,,,
2018,8,20,20/8/2018,16,CENTRAL,130,64,214,438,6,82,14,,,
2018,8,20,20/8/2018,17,CENTRAL,110,66,164,374,6,85,16,,,
2018,8,20,20/8/2018,18,CENTRAL,127,61,189,378,15,76,9,,,
2018,8,20,20/8/2018,19,CENTRAL,135,29,171,458,4,35,9,,,
2018,8,20,20/8/2018,20,CENTRAL,129,19,164,423,2,30,11,,,
2018,8,20,20/8/2018,21,CENTRAL,155,40,168,478,2,50,15,,,
2018,8,20,20/8/2018,22,CENTRAL,125,45,140,310,7,55,11,,,
2018,8,20,20/8/2018,23,CENTRAL,94,13,142,231,5,18,7,,,
2018,8,20,20/8/2018,24,CENTRAL,108,7,124,236,2,12,6,,,
2018,8,21,21/8/2018,1,CENTRAL,100,14,103,180,4,19,6,,,
2018,8,21,21/8/2018,2,CENTRAL,115,17,97,219,1,22,7,,,
2018,8,21,21/8/2018,3,CENTRAL,121,18,96,243,1,24,8,,,
2018,8,21,21/8/2018,4,CENTRAL,102,20,93,182,2,28,7,,,
2018,8,21,21/8/2018,5,CENTRAL,92,26,94,188,1,32,7,,,
2018,8,21,21/8/2018,6,CENTRAL,111,34,98,221,2,41,8,,,
2018,8,21,21/8/2018,7,CENTRAL,113,32,104,280,2,41,9,,,
2018,8,21,21/8/2018,8,CENTRAL,145,36,136,435,2,47,11,,,
2018,8,21,21/8/2018,9,CENTRAL,117,44,165,394,5,55,10,,,
2018,8,21,21/8/2018,10,CENTRAL,108,51,180,396,9,63,11,,,
2018,8,21,21/8/2018,11,CENTRAL,121,52,200,464,4,66,15,,,
2018,8,21,21/8/2018,12,CENTRAL,N.A.,59,N.A.,N.A.,N.A.,74,N.A.,,,
2018,8,21,21/8/2018,13,CENTRAL,102,56,158,252,32,69,12,,,
2018,8,21,21/8/2018,14,CENTRAL,117,43,151,255,20,48,7,,,
2018,8,21,21/8/2018,15,CENTRAL,105,38,183,326,8,44,9,,,
2018,8,21,21/8/2018,16,CENTRAL,108,38,222,460,5,48,11,,,
2018,8,21,21/8/2018,17,CENTRAL,106,52,198,369,6,64,12,,,
2018,8,21,21/8/2018,18,CENTRAL,109,42,178,347,4,54,17,,,
2018,8,21,21/8/2018,19,CENTRAL,114,38,198,473,1,50,17,,,
2018,8,21,21/8/2018,20,CENTRAL,110,40,139,254,10,51,16,,,
2018,8,21,21/8/2018,21,CENTRAL,101,35,118,196,18,40,11,,,
2018,8,21,21/8/2018,22,CENTRAL,121,37,116,195,10,44,8,,,
2018,8,21,21/8/2018,23,CENTRAL,88,29,97,155,23,37,8,,,
2018,8,21,21/8/2018,24,CENTRAL,94,27,118,203,8,33,10,,,
2018,8,22,22/8/2018,1,CENTRAL,100,29,N.A.,N.A.,4,34,9,,,
2018,8,22,22/8/2018,2,CENTRAL,101,30,113,209,2,37,9,,,
2018,8,22,22/8/2018,3,CENTRAL,92,27,114,207,4,35,13,,,
2018,8,22,22/8/2018,4,CENTRAL,92,38,85,117,17,46,7,,,
2018,8,22,22/8/2018,5,CENTRAL,83,42,86,120,22,47,7,,,
2018,8,22,22/8/2018,6,CENTRAL,90,46,100,139,21,51,8,,,
2018,8,22,22/8/2018,7,CENTRAL,95,44,115,234,5,51,14,,,
2018,8,22,22/8/2018,8,CENTRAL,106,45,128,318,2,53,21,,,
2018,8,22,22/8/2018,9,CENTRAL,103,40,144,384,12,50,25,,,
2018,8,22,22/8/2018,10,CENTRAL,104,33,190,448,12,43,16,,,
2018,8,22,22/8/2018,11,CENTRAL,108,40,162,361,14,51,16,,,
2018,8,22,22/8/2018,12,CENTRAL,96,41,141,262,23,49,13,,,
2018,8,22,22/8/2018,13,CENTRAL,92,30,149,276,28,38,11,,,
2018,8,22,22/8/2018,14,CENTRAL,112,37,209,340,20,48,10,,,
2018,8,22,22/8/2018,15,CENTRAL,103,53,223,334,41,65,9,,,
2018,8,22,22/8/2018,16,CENTRAL,111,44,257,421,37,58,11,,,
2018,8,22,22/8/2018,17,CENTRAL,116,49,248,343,46,61,9,,,
2018,8,22,22/8/2018,18,CENTRAL,130,56,315,464,24,71,12,,,
2018,8,22,22/8/2018,19,CENTRAL,90,60,237,459,23,77,10,,,
2018,8,22,22/8/2018,20,CENTRAL,99,21,149,322,8,32,7,,,
2018,8,22,22/8/2018,21,CENTRAL,101,14,130,222,10,20,6,,,
2018,8,22,22/8/2018,22,CENTRAL,111,8,139,300,4,16,10,,,
2018,8,22,22/8/2018,23,CENTRAL,111,15,131,275,1,23,9,,,
2018,8,22,22/8/2018,24,CENTRAL,73,7,99,175,12,15,6,,,
2018,8,23,23/8/2018,1,CENTRAL,78,4,94,194,8,7,6,,,
2018,8,23,23/8/2018,2,CENTRAL,66,5,90,180,8,8,7,,,
2018,8,23,23/8/2018,3,CENTRAL,71,1,88,226,2,4,9,,,
2018,8,23,23/8/2018,4,CENTRAL,68,5,69,129,7,8,6,,,
2018,8,23,23/8/2018,5,CENTRAL,67,3,76,142,4,6,6,,,
2018,8,23,23/8/2018,6,CENTRAL,78,9,80,150,5,11,8,,,
2018,8,23,23/8/2018,7,CENTRAL,91,15,94,248,1,17,10,,,
2018,8,23,23/8/2018,8,CENTRAL,94,18,98,241,12,22,11,,,
2018,8,23,23/8/2018,9,CENTRAL,107,25,127,355,7,31,16,,,
2018,8,23,23/8/2018,10,CENTRAL,93,23,115,258,9,31,18,,,
2018,8,23,23/8/2018,11,CENTRAL,117,24,137,403,3,33,12,,,
2018,8,23,23/8/2018,12,CENTRAL,129,29,143,426,3,36,12,,,
2018,8,23,23/8/2018,13,CENTRAL,103,34,127,337,13,43,15,,,
2018,8,23,23/8/2018,14,CENTRAL,90,33,119,195,38,40,11,,,
2018,8,23,23/8/2018,15,CENTRAL,108,39,163,311,41,50,10,,,
2018,8,23,23/8/2018,16,CENTRAL,120,50,231,387,31,64,11,,,
2018,8,23,23/8/2018,17,CENTRAL,130,60,214,334,22,76,11,,,
2018,8,23,23/8/2018,18,CENTRAL,106,48,175,243,53,60,8,,,
2018,8,23,23/8/2018,19,CENTRAL,117,43,176,360,18,54,10,,,
2018,8,23,23/8/2018,20,CENTRAL,118,32,131,273,16,41,8,,,
2018,8,23,23/8/2018,21,CENTRAL,130,31,130,253,6,39,8,,,
2018,8,23,23/8/2018,22,CENTRAL,79,29,92,142,42,37,5,,,
2018,8,23,23/8/2018,23,CENTRAL,97,16,129,251,14,21,7,,,
2018,8,23,23/8/2018,24,CENTRAL,105,16,111,190,7,20,5,,,
2018,8,24,24/8/2018,1,CENTRAL,112,17,114,260,1,22,7,,,
2018,8,24,24/8/2018,2,CENTRAL,113,17,106,258,1,23,8,,,
2018,8,24,24/8/2018,3,CENTRAL,101,21,103,247,1,26,10,,,
2018,8,24,24/8/2018,4,CENTRAL,92,25,106,240,1,31,15,,,
2018,8,24,24/8/2018,5,CENTRAL,82,25,116,259,1,33,29,,,
2018,8,24,24/8/2018,6,CENTRAL,79,27,107,199,1,35,23,,,
2018,8,24,24/8/2018,7,CENTRAL,92,28,106,243,1,37,18,,,
2018,8,24,24/8/2018,8,CENTRAL,125,30,122,446,1,38,20,,,
2018,8,24,24/8/2018,9,CENTRAL,127,38,147,696,2,54,25,,,
2018,8,24,24/8/2018,10,CENTRAL,111,36,128,402,4,52,17,,,
2018,8,24,24/8/2018,11,CENTRAL,108,36,121,309,12,51,12,,,
2018,8,24,24/8/2018,12,CENTRAL,118,46,161,394,8,62,15,,,
2018,8,24,24/8/2018,13,CENTRAL,115,59,209,498,6,78,15,,,
2018,8,24,24/8/2018,14,CENTRAL,115,70,210,390,20,89,15,,,
2018,8,24,24/8/2018,15,CENTRAL,104,85,203,276,86,107,12,,,
2018,8,24,24/8/2018,16,CENTRAL,115,83,255,389,101,107,13,,,
2018,8,24,24/8/2018,17,CENTRAL,122,87,236,307,119,108,10,,,
2018,8,24,24/8/2018,18,CENTRAL,137,86,289,365,55,109,12,,,
2018,8,24,24/8/2018,19,CENTRAL,156,89,278,353,61,108,13,,,
2018,8,24,24/8/2018,20,CENTRAL,146,95,199,235,74,114,10,,,
2018,8,24,24/8/2018,21,CENTRAL,142,89,153,189,60,107,8,,,
2018,8,24,24/8/2018,22,CENTRAL,144,73,147,187,37,88,8,,,
2018,8,24,24/8/2018,23,CENTRAL,127,67,158,213,25,80,7,,,
2018,8,24,24/8/2018,24,CENTRAL,119,63,163,222,20,77,7,,,
2018,8,25,25/8/2018,1,CENTRAL,124,82,159,248,9,104,15,,,
2018,8,25,25/8/2018,2,CENTRAL,129,88,145,276,1,108,19,,,
2018,8,25,25/8/2018,3,CENTRAL,104,68,109,158,17,86,15,,,
2018,8,25,25/8/2018,4,CENTRAL,108,62,89,123,15,75,12,,,
2018,8,25,25/8/2018,5,CENTRAL,105,60,98,139,17,73,12,,,
2018,8,25,25/8/2018,6,CENTRAL,81,45,75,94,35,51,11,,,
2018,8,25,25/8/2018,7,CENTRAL,96,42,86,143,15,47,12,,,
2018,8,25,25/8/2018,8,CENTRAL,93,46,90,153,14,56,15,,,
2018,8,25,25/8/2018,9,CENTRAL,112,57,118,285,6,71,20,,,
2018,8,25,25/8/2018,10,CENTRAL,115,62,138,307,14,81,23,,,
2018,8,25,25/8/2018,11,CENTRAL,122,67,186,363,15,88,22,,,
2018,8,25,25/8/2018,12,CENTRAL,122,75,219,331,30,100,19,,,
2018,8,25,25/8/2018,13,CENTRAL,101,74,167,212,105,98,15,,,
2018,8,25,25/8/2018,14,CENTRAL,111,59,269,394,58,80,14,,,
2018,8,25,25/8/2018,15,CENTRAL,103,59,238,286,146,84,13,,,
2018,8,25,25/8/2018,16,CENTRAL,119,70,314,411,84,101,17,,,
2018,8,25,25/8/2018,17,CENTRAL,120,68,319,409,66,97,17,,,
2018,8,25,25/8/2018,18,CENTRAL,125,70,283,338,70,98,16,,,
2018,8,25,25/8/2018,19,CENTRAL,123,58,219,262,93,80,13,,,
2018,8,25,25/8/2018,20,CENTRAL,117,57,152,200,62,73,8,,,
2018,8,25,25/8/2018,21,CENTRAL,123,51,139,216,37,62,8,,,
2018,8,25,25/8/2018,22,CENTRAL,121,43,125,182,33,52,8,,,
2018,8,25,25/8/2018,23,CENTRAL,108,39,131,174,30,49,9,,,
2018,8,25,25/8/2018,24,CENTRAL,117,42,159,242,7,54,10,,,
2018,8,26,26/8/2018,1,CENTRAL,117,39,158,293,2,54,16,,,
2018,8,26,26/8/2018,2,CENTRAL,108,57,134,200,1,75,24,,,
2018,8,26,26/8/2018,3,CENTRAL,101,52,120,216,1,66,25,,,
2018,8,26,26/8/2018,4,CENTRAL,86,44,95,132,4,54,16,,,
2018,8,26,26/8/2018,5,CENTRAL,84,39,87,106,7,54,19,,,
2018,8,26,26/8/2018,6,CENTRAL,86,43,81,93,17,53,9,,,
2018,8,26,26/8/2018,7,CENTRAL,94,36,111,225,2,43,11,,,
2018,8,26,26/8/2018,8,CENTRAL,102,40,117,205,4,51,9,,,
2018,8,26,26/8/2018,9,CENTRAL,103,45,122,215,6,57,9,,,
2018,8,26,26/8/2018,10,CENTRAL,105,46,159,359,7,61,21,,,
2018,8,26,26/8/2018,11,CENTRAL,106,38,166,302,29,52,11,,,
2018,8,26,26/8/2018,12,CENTRAL,96,34,162,248,64,45,12,,,
2018,8,26,26/8/2018,13,CENTRAL,100,33,161,234,70,44,12,,,
2018,8,26,26/8/2018,14,CENTRAL,100,26,161,291,52,36,9,,,
2018,8,26,26/8/2018,15,CENTRAL,99,24,143,187,96,34,12,,,
2018,8,26,26/8/2018,16,CENTRAL,91,43,134,163,120,54,15,,,
2018,8,26,26/8/2018,17,CENTRAL,91,46,110,130,114,58,12,,,
2018,8,26,26/8/2018,18,CENTRAL,94,35,107,120,111,48,6,,,
2018,8,26,26/8/2018,19,CENTRAL,100,35,145,162,74,42,7,,,
2018,8,26,26/8/2018,20,CENTRAL,103,37,140,163,78,42,8,,,
2018,8,26,26/8/2018,21,CENTRAL,100,46,152,173,57,51,18,,,
2018,8,26,26/8/2018,22,CENTRAL,106,48,127,160,80,56,7,,,
2018,8,26,26/8/2018,23,CENTRAL,88,37,66,69,125,41,5,,,
2018,8,26,26/8/2018,24,CENTRAL,93,19,107,141,61,19,4,,,
2018,8,27,27/8/2018,1,CENTRAL,87,13,123,147,31,15,4,,,
